date_day,station,temp_F_max,temp_F_min,temp_F_mean,precip_in_sum
2017-08-21,Baldy Draw,75,54,66,0
2017-08-21,Indian Ridge,,,,0
2017-08-21,Sanfoin Bench,80,45,63.2,0
2017-08-21,South Baldy Ridge,72,56,64.5,0
2017-08-21,Baldy Summit,70,55,61.5,0
2017-08-21,Orchard House,80,49,64.9,0
2017-08-20,Indian Ridge,,,,0
2017-08-20,Baldy Draw,72,60,67.1,0
2017-08-20,Sanfoin Bench,76,49,68,0
2017-08-20,Orchard House,76,48,64.3,0
2017-08-20,South Baldy Ridge,69,53,61.3,0
2017-08-20,Baldy Summit,64,50,57.5,0
2017-08-19,Indian Ridge,,,,0
2017-08-19,Orchard House,79,58,71.1,0
2017-08-19,Baldy Summit,65,55,60.5,0
2017-08-19,South Baldy Ridge,70,60,65.2,0
2017-08-19,Baldy Draw,72,60,67.2,0
2017-08-19,Sanfoin Bench,77,56,70.2,0
2017-08-18,Indian Ridge,,,,0
2017-08-18,South Baldy Ridge,78,58,68.2,0
2017-08-18,Sanfoin Bench,82,55,74.4,0
2017-08-18,Orchard House,86,48,69.5,0
2017-08-18,Baldy Draw,80,57,69.9,0
2017-08-18,Baldy Summit,73,56,64.2,0
2017-08-17,Baldy Draw,78,58,67.7,0
2017-08-17,Baldy Summit,71,60,65.2,0
2017-08-17,Orchard House,84,52,69.1,0
2017-08-17,Indian Ridge,,,,0
2017-08-17,South Baldy Ridge,74,60,68.1,0
2017-08-17,Sanfoin Bench,83,48,67.6,0
2017-08-16,Baldy Draw,76,53,65.3,0
2017-08-16,Orchard House,84,47,66.1,0
2017-08-16,Baldy Summit,71,54,61.5,0
2017-08-16,Indian Ridge,,,,0
2017-08-16,South Baldy Ridge,76,56,65.2,0
2017-08-16,Sanfoin Bench,82,48,68.9,0
2017-08-15,Baldy Draw,75,53,65.4,0
2017-08-15,Indian Ridge,,,,0
2017-08-15,Sanfoin Bench,81,42,62.5,0
2017-08-15,Orchard House,81,45,65.2,0
2017-08-15,Baldy Summit,69,48,58.2,0
2017-08-15,South Baldy Ridge,73,50,61.1,0
2017-08-14,Sanfoin Bench,78,52,64.6,0
2017-08-14,Baldy Summit,65,50,55.9,0
2017-08-14,Indian Ridge,,,,0
2017-08-14,Baldy Draw,72,52,62.5,0
2017-08-14,Orchard House,78,52,64.8,0
2017-08-14,South Baldy Ridge,70,53,60,0
2017-08-13,Orchard House,78,61,66.9,0
2017-08-13,Indian Ridge,,,,0
2017-08-13,Sanfoin Bench,79,58,66.5,0.1
2017-08-13,South Baldy Ridge,72,56,61.5,0.1
2017-08-13,Baldy Draw,71,56,62.7,0.1
2017-08-13,Baldy Summit,66,51,57.1,0.1
2017-08-12,Sanfoin Bench,89,51,69.4,0
2017-08-12,Baldy Summit,80,60,69.1,0
2017-08-12,South Baldy Ridge,83,61,72.7,0
2017-08-12,Baldy Draw,86,61,76,0
2017-08-12,Orchard House,90,54,72.6,0
2017-08-12,Indian Ridge,,,,0
2017-08-11,Orchard House,88,55,71.4,0
2017-08-11,Sanfoin Bench,88,50,64.4,0
2017-08-11,Baldy Draw,85,63,73.1,0
2017-08-11,Indian Ridge,,,,0
2017-08-11,South Baldy Ridge,82,62,72.1,0
2017-08-11,Baldy Summit,80,60,68.7,0
2017-08-10,Baldy Draw,85,62,73.7,0
2017-08-10,South Baldy Ridge,82,61,71.1,0
2017-08-10,Indian Ridge,,,,0
2017-08-10,Sanfoin Bench,89,50,70,0
2017-08-10,Orchard House,89,53,70.3,0
2017-08-10,Baldy Summit,78,59,68.9,0
2017-08-09,South Baldy Ridge,79,62,70.9,0
2017-08-09,Baldy Summit,78,56,66.3,0
2017-08-09,Sanfoin Bench,87,57,69.3,0
2017-08-09,Orchard House,88,58,72.1,0
2017-08-09,Indian Ridge,,,,0
2017-08-09,Baldy Draw,83,61,74.1,0
2017-08-08,Indian Ridge,,,,0
2017-08-08,South Baldy Ridge,80,63,72.4,0
2017-08-08,Sanfoin Bench,88,46,66.8,0
2017-08-08,Orchard House,89,51,70.5,0
2017-08-08,Baldy Summit,78,59,68,0
2017-08-08,Baldy Draw,83,66,73.1,0
2017-08-07,Orchard House,88,51,70.1,0
2017-08-07,South Baldy Ridge,82,60,70.6,0
2017-08-07,Indian Ridge,,,,0
2017-08-07,Sanfoin Bench,89,46,69.2,0
2017-08-07,Baldy Draw,84,63,73.6,0
2017-08-07,Baldy Summit,77,60,68.2,0
2017-08-06,Orchard House,85,56,71.2,0
2017-08-06,Baldy Summit,74,54,62.9,0
2017-08-06,Baldy Draw,81,58,69.1,0
2017-08-06,South Baldy Ridge,76,58,66.6,0
2017-08-06,Indian Ridge,,,,0
2017-08-06,Sanfoin Bench,85,54,69.8,0
2017-08-05,Indian Ridge,,,,0
2017-08-05,Baldy Summit,70,51,59.8,0
2017-08-05,Sanfoin Bench,82,54,69.7,0
2017-08-05,Orchard House,83,59,70.4,0
2017-08-05,Baldy Draw,77,61,69,0
2017-08-05,South Baldy Ridge,74,57,64.7,0
2017-08-04,South Baldy Ridge,84,62,73.7,0
2017-08-04,Indian Ridge,,,,0
2017-08-04,Sanfoin Bench,91,50,71.2,0
2017-08-04,Baldy Draw,87,64,76.4,0
2017-08-04,Baldy Summit,80,60,70.5,0
2017-08-04,Orchard House,92,55,73.8,0
2017-08-03,Baldy Draw,84,59,71.8,0
2017-08-03,Baldy Summit,77,54,65.2,0
2017-08-03,South Baldy Ridge,82,58,68.6,0
2017-08-03,Orchard House,89,58,72.6,0
2017-08-03,Indian Ridge,,,,0
2017-08-03,Sanfoin Bench,89,58,72.1,0
2017-08-02,Baldy Draw,84,62,72.5,0
2017-08-02,Orchard House,87,57,73,0
2017-08-02,Indian Ridge,,,,0
2017-08-02,Sanfoin Bench,86,49,69.9,0
2017-08-02,South Baldy Ridge,81,60,70.3,0
2017-08-02,Baldy Summit,76,54,64.8,0
2017-08-01,Baldy Draw,86,64,76.1,0
2017-08-01,Sanfoin Bench,90,46,65.1,0
2017-08-01,Indian Ridge,,,,0
2017-08-01,Orchard House,90,53,72.6,0
2017-08-01,South Baldy Ridge,83,64,74.5,0
2017-08-01,Baldy Summit,79,64,72.4,0
2017-07-31,Orchard House,90,56,75.1,0
2017-07-31,Baldy Draw,87,63,77.1,0
2017-07-31,South Baldy Ridge,83,65,74.8,0
2017-07-31,Indian Ridge,,,,0
2017-07-31,Sanfoin Bench,91,50,72.6,0
2017-07-31,Baldy Summit,82,64,72.1,0
2017-07-30,Baldy Summit,81,66,73.1,0
2017-07-30,South Baldy Ridge,85,65,75.9,0
2017-07-30,Indian Ridge,,,,0
2017-07-30,Orchard House,94,57,76.8,0
2017-07-30,Sanfoin Bench,94,52,71.8,0
2017-07-30,Baldy Draw,88,65,75,0
2017-07-29,Baldy Draw,87,64,75.5,0
2017-07-29,Sanfoin Bench,92,52,67.9,0
2017-07-29,South Baldy Ridge,86,63,75.3,0
2017-07-29,Indian Ridge,,,,0
2017-07-29,Baldy Summit,81,64,72.4,0
2017-07-29,Orchard House,94,57,76.1,0
2017-07-28,Baldy Summit,78,59,67.3,0
2017-07-28,Indian Ridge,,,,0
2017-07-28,Sanfoin Bench,88,57,75.1,0
2017-07-28,South Baldy Ridge,82,61,70.6,0
2017-07-28,Baldy Draw,85,60,72.2,0
2017-07-28,Orchard House,89,57,74.4,0
2017-07-27,Orchard House,88,63,76,0
2017-07-27,South Baldy Ridge,81,63,71.2,0
2017-07-27,Indian Ridge,,,,0
2017-07-27,Sanfoin Bench,87,64,76.7,0
2017-07-27,Baldy Draw,83,66,75.7,0
2017-07-27,Baldy Summit,75,60,67.6,0
2017-07-26,Indian Ridge,,,,0
2017-07-26,Baldy Summit,80,63,69.1,0
2017-07-26,Sanfoin Bench,89,55,75.5,0
2017-07-26,Baldy Draw,85,63,74.2,0
2017-07-26,South Baldy Ridge,83,63,71.9,0
2017-07-26,Orchard House,91,53,72.2,0
2017-07-25,Orchard House,89,52,73.1,0
2017-07-25,Baldy Summit,78,62,69.2,0
2017-07-25,Sanfoin Bench,87,50,72.4,0
2017-07-25,Indian Ridge,,,,0
2017-07-25,Baldy Draw,83,62,73.8,0
2017-07-25,South Baldy Ridge,81,61,72.1,0
2017-07-24,Sanfoin Bench,90,63,78.9,0
2017-07-24,Indian Ridge,,,,0
2017-07-24,Baldy Draw,86,68,77.6,0
2017-07-24,Baldy Summit,78,64,70.1,0
2017-07-24,Orchard House,91,60,76.3,0
2017-07-24,South Baldy Ridge,82,66,74.5,0
2017-07-23,Orchard House,94,56,75.6,0
2017-07-23,Baldy Summit,82,63,71.5,0
2017-07-23,Indian Ridge,,,,0
2017-07-23,Sanfoin Bench,92,51,71.4,0
2017-07-23,Baldy Draw,89,64,75.8,0
2017-07-23,South Baldy Ridge,86,63,74.4,0
2017-07-22,South Baldy Ridge,80,56,69.1,0
2017-07-22,Baldy Summit,76,55,65.5,0
2017-07-22,Indian Ridge,,,,0
2017-07-22,Baldy Draw,83,60,71.5,0
2017-07-22,Sanfoin Bench,88,45,66.7,0
2017-07-22,Orchard House,87,49,69.9,0
2017-07-21,Orchard House,84,55,72.2,0
2017-07-21,Sanfoin Bench,85,54,72,0
2017-07-21,Indian Ridge,,,,0
2017-07-21,Baldy Summit,72,53,62.1,0
2017-07-21,Baldy Draw,80,57,68.8,0
2017-07-21,South Baldy Ridge,75,57,66.5,0
2017-07-20,Baldy Draw,84,64,74.6,0
2017-07-20,Baldy Summit,76,60,67.5,0
2017-07-20,Orchard House,89,55,74.2,0
2017-07-20,Indian Ridge,,,,0
2017-07-20,Sanfoin Bench,88,51,72.5,0
2017-07-20,South Baldy Ridge,81,64,71.6,0
2017-07-19,Baldy Summit,80,56,69.8,0
2017-07-19,Baldy Draw,84,61,72.3,0
2017-07-19,South Baldy Ridge,83,63,73.5,0
2017-07-19,Indian Ridge,,,,0
2017-07-19,Orchard House,91,60,76.6,0
2017-07-19,Sanfoin Bench,88,57,72.3,0
2017-07-18,Sanfoin Bench,88,45,71.8,0
2017-07-18,South Baldy Ridge,80,55,68.5,0
2017-07-18,Indian Ridge,86,52,69.9,0
2017-07-18,Baldy Draw,84,56,72.1,0
2017-07-18,Orchard House,90,48,70.3,0
2017-07-18,Baldy Summit,78,56,66,0
2017-07-17,Sanfoin Bench,83,48,67.4,0
2017-07-17,Baldy Summit,70,53,61,0
2017-07-17,Orchard House,83,49,68.3,0
2017-07-17,Baldy Draw,78,55,66.2,0
2017-07-17,South Baldy Ridge,75,55,64.9,0
2017-07-17,Indian Ridge,79,51,66.7,0
2017-07-16,Sanfoin Bench,84,58,70.6,0
2017-07-16,Baldy Draw,80,60,69.3,0
2017-07-16,Baldy Summit,71,57,63.7,0
2017-07-16,Orchard House,85,58,71.5,0
2017-07-16,South Baldy Ridge,75,61,67.2,0
2017-07-16,Indian Ridge,83,59,70.5,0
2017-07-15,Orchard House,92,61,74.1,0.1
2017-07-15,Baldy Draw,85,62,73,0.1
2017-07-15,South Baldy Ridge,81,65,72.7,0
2017-07-15,Baldy Summit,77,61,70.3,0.2
2017-07-15,Indian Ridge,87,64,73.4,0
2017-07-15,Sanfoin Bench,91,57,72,0.1
2017-07-14,Baldy Draw,85,62,73.2,0
2017-07-14,Sanfoin Bench,89,61,75.2,0
2017-07-14,Baldy Summit,86,66,74.5,0
2017-07-14,Indian Ridge,92,63,74.9,0
2017-07-14,South Baldy Ridge,90,67,77.8,0
2017-07-14,Orchard House,98,60,79.4,0
2017-07-13,Sanfoin Bench,93,48,68.6,0
2017-07-13,Indian Ridge,91,57,70.7,0
2017-07-13,South Baldy Ridge,89,63,75.7,0
2017-07-13,Baldy Summit,86,61,72.1,0
2017-07-13,Baldy Draw,90,59,71.2,0
2017-07-13,Orchard House,98,53,76.2,0
2017-07-12,Baldy Summit,78,56,67.5,0
2017-07-12,South Baldy Ridge,82,58,72.9,0
2017-07-12,Sanfoin Bench,91,50,72.1,0
2017-07-12,Indian Ridge,88,55,71.6,0
2017-07-12,Orchard House,90,53,72.8,0
2017-07-12,Baldy Draw,86,55,71,0
2017-07-11,Indian Ridge,81,60,71.4,0
2017-07-11,Orchard House,84,61,73.6,0
2017-07-11,Baldy Draw,80,62,69.9,0
2017-07-11,Baldy Summit,71,56,63.2,0
2017-07-11,Sanfoin Bench,84,61,73.3,0
2017-07-11,South Baldy Ridge,75,61,67.7,0
2017-07-10,Orchard House,87,60,73.6,0
2017-07-10,Indian Ridge,83,63,74.4,0
2017-07-10,Baldy Summit,74,59,66.3,0.1
2017-07-10,Sanfoin Bench,86,58,72.4,0
2017-07-10,Baldy Draw,82,60,72,0
2017-07-10,South Baldy Ridge,77,60,69.8,0.1
2017-07-09,South Baldy Ridge,88,68,76.9,0
2017-07-09,Baldy Summit,84,67,75.1,0
2017-07-09,Indian Ridge,93,63,75.5,0
2017-07-09,Baldy Draw,92,66,76.4,0
2017-07-09,Sanfoin Bench,96,56,73.4,0
2017-07-09,Orchard House,96,60,78.4,0
2017-07-08,South Baldy Ridge,90,70,80.3,0
2017-07-08,Baldy Draw,87,67,74.5,0
2017-07-08,Baldy Summit,86,69,76.6,0
2017-07-08,Orchard House,100,62,81.9,0
2017-07-08,Indian Ridge,88,66,73.8,0
2017-07-08,Sanfoin Bench,90,59,72,0
2017-07-07,Indian Ridge,90,61,74.1,0
2017-07-07,Sanfoin Bench,88,60,71.6,0
2017-07-07,Orchard House,98,61,80,0
2017-07-07,South Baldy Ridge,92,68,80.4,0
2017-07-07,Baldy Draw,87,65,75,0
2017-07-07,Baldy Summit,86,68,77.9,0
2017-07-06,Indian Ridge,88,63,74.6,0
2017-07-06,Orchard House,96,61,78.8,0
2017-07-06,Baldy Summit,82,67,74.5,0
2017-07-06,Sanfoin Bench,88,57,72.5,0
2017-07-06,South Baldy Ridge,89,67,77.5,0
2017-07-06,Baldy Draw,84,67,74.7,0
2017-07-05,Indian Ridge,86,58,70.9,0
2017-07-05,Baldy Draw,83,62,71.1,0
2017-07-05,South Baldy Ridge,88,64,76.4,0
2017-07-05,Sanfoin Bench,87,51,68,0
2017-07-05,Baldy Summit,85,64,74.3,0
2017-07-05,Orchard House,96,56,76.6,0
2017-07-04,Baldy Draw,86,56,71.2,0
2017-07-04,South Baldy Ridge,83,56,71,0
2017-07-04,Sanfoin Bench,92,46,70.5,0
2017-07-04,Indian Ridge,89,52,70.8,0
2017-07-04,Orchard House,91,49,71.4,0
2017-07-04,Baldy Summit,77,57,66.9,0
2017-07-03,Orchard House,90,56,73.7,0
2017-07-03,South Baldy Ridge,80,64,71.7,0
2017-07-03,Sanfoin Bench,88,51,68.8,0
2017-07-03,Baldy Summit,76,60,67.5,0
2017-07-03,Baldy Draw,84,62,71.6,0
2017-07-03,Indian Ridge,86,60,72.1,0
2017-07-02,Indian Ridge,86,58,71.3,0
2017-07-02,Orchard House,91,55,74.1,0
2017-07-02,Baldy Summit,77,62,69.3,0
2017-07-02,Sanfoin Bench,90,53,69.1,0
2017-07-02,South Baldy Ridge,82,62,72.2,0
2017-07-02,Baldy Draw,84,60,71.3,0
2017-07-01,Sanfoin Bench,88,50,69.4,0
2017-07-01,Orchard House,87,52,70.5,0
2017-07-01,South Baldy Ridge,79,60,69.6,0
2017-07-01,Baldy Summit,76,58,66.1,0
2017-07-01,Baldy Draw,83,56,70.3,0
2017-07-01,Indian Ridge,84,56,71.1,0
2017-06-30,Orchard House,82,48,65.8,0
2017-06-30,Sanfoin Bench,84,46,65.9,0
2017-06-30,Baldy Draw,78,51,64.4,0
2017-06-30,Indian Ridge,80,50,65.6,0
2017-06-30,Baldy Summit,70,50,60.4,0
2017-06-30,South Baldy Ridge,75,52,63.7,0
2017-06-29,Orchard House,75,54,64.6,0
2017-06-29,Sanfoin Bench,75,56,64.6,0
2017-06-29,Indian Ridge,71,54,62.7,0
2017-06-29,South Baldy Ridge,65,49,58.5,0
2017-06-29,Baldy Draw,69,49,60.4,0
2017-06-29,Baldy Summit,62,45,53.9,0
2017-06-28,Baldy Summit,64,51,58,0
2017-06-28,Orchard House,78,54,67.4,0
2017-06-28,Indian Ridge,76,56,66.3,0
2017-06-28,Baldy Draw,74,56,64.6,0
2017-06-28,South Baldy Ridge,69,55,62.5,0
2017-06-28,Sanfoin Bench,79,52,66.7,0
2017-06-27,Orchard House,81,58,69.1,0.2
2017-06-27,Baldy Draw,75,54,65,0.2
2017-06-27,South Baldy Ridge,71,54,62.7,0.2
2017-06-27,Sanfoin Bench,81,59,70,0.1
2017-06-27,Baldy Summit,66,51,58.7,0.2
2017-06-27,Indian Ridge,79,57,68,0.1
2017-06-26,Orchard House,93,52,72.3,0
2017-06-26,Baldy Draw,83,58,68.7,0
2017-06-26,Indian Ridge,86,56,68,0
2017-06-26,South Baldy Ridge,85,64,73,0
2017-06-26,Sanfoin Bench,88,50,66.2,0
2017-06-26,Baldy Summit,81,58,69,0
2017-06-25,Sanfoin Bench,88,46,68.5,0
2017-06-25,Orchard House,87,49,69.1,0
2017-06-25,South Baldy Ridge,79,55,68.3,0
2017-06-25,Baldy Draw,83,53,69.6,0
2017-06-25,Indian Ridge,84,53,68.9,0
2017-06-25,Baldy Summit,77,56,65.4,0
2017-06-24,Baldy Draw,75,49,63.8,0
2017-06-24,South Baldy Ridge,72,53,63.3,0
2017-06-24,Indian Ridge,78,50,64.6,0
2017-06-24,Baldy Summit,68,51,60.2,0.1
2017-06-24,Orchard House,82,47,65.8,0
2017-06-24,Sanfoin Bench,81,46,65.5,0
2017-06-23,Indian Ridge,74,44,60.4,0
2017-06-23,South Baldy Ridge,69,48,58.5,0
2017-06-23,Sanfoin Bench,78,41,61.3,0
2017-06-23,Baldy Summit,64,47,55.1,0
2017-06-23,Baldy Draw,72,47,59,0
2017-06-23,Orchard House,76,43,60.9,0
2017-06-22,Sanfoin Bench,71,44,59.9,0
2017-06-22,Indian Ridge,68,50,60.6,0
2017-06-22,Baldy Draw,65,51,58.4,0
2017-06-22,South Baldy Ridge,62,50,56.3,0
2017-06-22,Baldy Summit,58,45,51.7,0
2017-06-22,Orchard House,71,45,60.8,0
2017-06-21,Baldy Draw,71,58,64.6,0
2017-06-21,Sanfoin Bench,77,59,69.3,0
2017-06-21,South Baldy Ridge,67,57,62.1,0
2017-06-21,Indian Ridge,74,62,68.2,0
2017-06-21,Orchard House,77,59,69.1,0
2017-06-21,Baldy Summit,63,51,57.2,0
2017-06-20,South Baldy Ridge,76,62,69,0
2017-06-20,Indian Ridge,83,60,71.3,0
2017-06-20,Orchard House,85,60,71.4,0
2017-06-20,Baldy Draw,79,62,69.7,0
2017-06-20,Sanfoin Bench,85,58,70.9,0
2017-06-20,Baldy Summit,71,60,65.1,0
2017-06-19,Indian Ridge,80,51,66.1,0
2017-06-19,Baldy Draw,80,50,64.8,0
2017-06-19,Sanfoin Bench,84,46,66.2,0
2017-06-19,Baldy Summit,73,49,60.5,0
2017-06-19,South Baldy Ridge,79,51,64.3,0
2017-06-19,Orchard House,83,48,66.2,0
2017-06-18,Sanfoin Bench,69,55,61.5,0
2017-06-18,Indian Ridge,66,56,60.5,0
2017-06-18,Baldy Summit,55,45,50.1,0
2017-06-18,Baldy Draw,64,52,58.2,0
2017-06-18,Orchard House,68,56,61.4,0
2017-06-18,South Baldy Ridge,59,50,54.9,0
2017-06-17,Indian Ridge,66,48,57,0
2017-06-17,Baldy Draw,63,45,53.9,0
2017-06-17,Orchard House,68,49,58.3,0
2017-06-17,Sanfoin Bench,69,49,58.7,0
2017-06-17,South Baldy Ridge,61,45,51.8,0
2017-06-17,Baldy Summit,56,41,46.9,0
2017-06-16,Baldy Draw,56,50,52.6,0.2
2017-06-16,Baldy Summit,50,44,46.7,0.2
2017-06-16,Sanfoin Bench,63,54,56.5,0.1
2017-06-16,Indian Ridge,60,54,55.6,0.1
2017-06-16,South Baldy Ridge,54,49,50.7,0.2
2017-06-16,Orchard House,62,54,56.7,0.1
2017-06-15,Baldy Draw,58,49,53.8,0
2017-06-15,Baldy Summit,51,45,47.9,0
2017-06-15,Sanfoin Bench,62,48,56.4,0
2017-06-15,Orchard House,63,49,56.4,0
2017-06-15,South Baldy Ridge,56,49,52.3,0
2017-06-15,Indian Ridge,61,50,55.8,0
2017-06-14,Sanfoin Bench,70,41,56.1,0
2017-06-14,Baldy Summit,57,40,47.3,0
2017-06-14,Indian Ridge,68,43,55.1,0
2017-06-14,Baldy Draw,65,44,53.9,0
2017-06-14,South Baldy Ridge,62,43,51.5,0
2017-06-14,Orchard House,70,42,56.4,0
2017-06-13,South Baldy Ridge,48,41,44.2,1.6
2017-06-13,Orchard House,54,48,50.4,1.4
2017-06-13,Baldy Summit,46,38,40.9,1.4
2017-06-13,Indian Ridge,52,46,49.3,1.2
2017-06-13,Baldy Draw,50,43,46,1.5
2017-06-13,Sanfoin Bench,54,48,50.3,1.3
2017-06-12,Baldy Draw,68,47,56.5,0.5
2017-06-12,South Baldy Ridge,66,48,55.2,0.3
2017-06-12,Orchard House,75,45,59.6,0.5
2017-06-12,Baldy Summit,61,46,52.4,0.4
2017-06-12,Indian Ridge,71,46,58.6,0.4
2017-06-12,Sanfoin Bench,74,44,59.4,0.3
2017-06-11,Indian Ridge,66,36,51.4,0
2017-06-11,Baldy Summit,57,33,44,0
2017-06-11,Orchard House,69,34,52.7,0
2017-06-11,South Baldy Ridge,60,36,48.4,0
2017-06-11,Baldy Draw,64,35,46.9,0
2017-06-11,Sanfoin Bench,69,33,52.4,0
2017-06-10,Baldy Summit,44,36,39.2,0
2017-06-10,South Baldy Ridge,49,40,43.2,0.1
2017-06-10,Orchard House,56,42,48.8,0.1
2017-06-10,Sanfoin Bench,57,42,49.4,0
2017-06-10,Indian Ridge,53,44,47.4,0
2017-06-10,Baldy Draw,51,41,45.1,0
2017-06-09,South Baldy Ridge,53,43,48.2,0.1
2017-06-09,Indian Ridge,59,47,53.7,0
2017-06-09,Sanfoin Bench,62,48,56,0.1
2017-06-09,Baldy Summit,50,39,43.9,0.1
2017-06-09,Orchard House,62,46,55.3,0.1
2017-06-09,Baldy Draw,56,45,50.6,0.1
2017-06-08,Sanfoin Bench,79,54,65,0.2
2017-06-08,Baldy Draw,76,58,65.2,0
2017-06-08,Indian Ridge,76,56,65.4,0
2017-06-08,South Baldy Ridge,73,57,65.6,0.1
2017-06-08,Baldy Summit,69,51,61.8,0.1
2017-06-08,Orchard House,79,56,66,0.1
2017-06-07,Indian Ridge,85,52,67.7,0
2017-06-07,Baldy Draw,84,56,68,0.2
2017-06-07,South Baldy Ridge,82,57,67.9,0.2
2017-06-07,Baldy Summit,78,55,65.2,0.1
2017-06-07,Orchard House,88,52,68.8,0.1
2017-06-07,Sanfoin Bench,88,48,67.5,0.1
2017-06-06,Orchard House,80,46,63,0
2017-06-06,South Baldy Ridge,73,51,61.4,0
2017-06-06,Baldy Summit,68,49,58.2,0
2017-06-06,Baldy Draw,75,46,62.3,0
2017-06-06,Indian Ridge,77,47,62.1,0
2017-06-06,Sanfoin Bench,81,45,62.8,0
2017-06-05,Orchard House,70,50,59.5,0.1
2017-06-05,Indian Ridge,68,49,58,0
2017-06-05,Baldy Draw,65,46,55.2,0.1
2017-06-05,Baldy Summit,58,41,49.3,0.1
2017-06-05,South Baldy Ridge,62,45,53.1,0.1
2017-06-05,Sanfoin Bench,71,50,59.9,0.1
2017-06-04,Orchard House,81,53,66,0.2
2017-06-04,Sanfoin Bench,80,54,64.5,0.2
2017-06-04,Indian Ridge,77,55,65.5,0
2017-06-04,Baldy Summit,66,42,57.3,0.3
2017-06-04,Baldy Draw,73,48,62.2,0.2
2017-06-04,South Baldy Ridge,71,47,61.5,0.3
2017-06-03,Sanfoin Bench,83,45,64.1,0
2017-06-03,Baldy Draw,78,49,63.2,0
2017-06-03,Orchard House,82,46,64.7,0
2017-06-03,Baldy Summit,70,49,59.4,0
2017-06-03,South Baldy Ridge,75,50,63.1,0
2017-06-03,Indian Ridge,81,48,63.1,0
2017-06-02,Baldy Draw,68,49,57.6,0
2017-06-02,South Baldy Ridge,65,48,56.6,0
2017-06-02,Indian Ridge,72,49,60.7,0
2017-06-02,Orchard House,75,46,61.5,0
2017-06-02,Sanfoin Bench,74,46,61,0
2017-06-02,Baldy Summit,60,45,51.9,0
2017-06-01,Orchard House,69,55,59.9,0.3
2017-06-01,Indian Ridge,66,54,58.4,0.3
2017-06-01,Baldy Draw,63,51,55.6,0.4
2017-06-01,Sanfoin Bench,69,55,60.1,0.3
2017-06-01,South Baldy Ridge,60,51,55,0.4
2017-06-01,Baldy Summit,56,47,51.3,0.5
2017-05-31,Baldy Summit,74,56,63.5,0
2017-05-31,South Baldy Ridge,80,60,67.6,0
2017-05-31,Orchard House,88,52,67.7,0
2017-05-31,Indian Ridge,85,55,67,0
2017-05-31,Sanfoin Bench,88,48,66.2,0
2017-05-31,Baldy Draw,83,57,67.6,0
2017-05-30,Indian Ridge,84,52,68.1,0
2017-05-30,Baldy Draw,81,54,67.9,0
2017-05-30,Sanfoin Bench,87,46,67.6,0
2017-05-30,Orchard House,87,49,68.1,0
2017-05-30,South Baldy Ridge,78,56,67.4,0
2017-05-30,Baldy Summit,72,54,63.7,0
2017-05-29,Baldy Draw,78,52,65.4,0
2017-05-29,Baldy Summit,70,52,61.2,0
2017-05-29,Sanfoin Bench,84,47,66.5,0
2017-05-29,Orchard House,83,49,67.2,0
2017-05-29,Indian Ridge,81,52,66.8,0
2017-05-29,South Baldy Ridge,75,53,65.3,0
2017-05-28,Baldy Draw,75,48,62.4,0
2017-05-28,South Baldy Ridge,72,52,61.9,0
2017-05-28,Sanfoin Bench,80,42,62.4,0
2017-05-28,Orchard House,80,45,63.6,0
2017-05-28,Baldy Summit,68,50,58.5,0
2017-05-28,Indian Ridge,77,50,63.4,0
2017-05-27,Sanfoin Bench,76,42,59.9,0
2017-05-27,Orchard House,75,45,60.6,0
2017-05-27,Baldy Summit,64,45,53.3,0
2017-05-27,Indian Ridge,72,48,61,0
2017-05-27,South Baldy Ridge,67,48,57.3,0
2017-05-27,Baldy Draw,70,47,58.8,0
2017-05-26,South Baldy Ridge,58,46,51.7,0
2017-05-26,Indian Ridge,65,45,56,0
2017-05-26,Baldy Summit,55,40,48,0
2017-05-26,Orchard House,68,46,57.3,0
2017-05-26,Baldy Draw,62,47,54.8,0
2017-05-26,Sanfoin Bench,68,46,57.4,0
2017-05-25,Baldy Draw,58,42,49.2,0
2017-05-25,Indian Ridge,61,46,52.7,0
2017-05-25,Baldy Summit,49,36,42,0
2017-05-25,South Baldy Ridge,54,41,47.1,0
2017-05-25,Sanfoin Bench,64,48,54.7,0
2017-05-25,Orchard House,63,46,53.9,0
2017-05-24,Orchard House,68,50,59,0
2017-05-24,South Baldy Ridge,66,43,51.7,0
2017-05-24,Baldy Summit,62,38,47.2,0
2017-05-24,Baldy Draw,65,45,54.3,0
2017-05-24,Indian Ridge,68,49,57.8,0
2017-05-24,Sanfoin Bench,64,51,58.4,0
2017-05-23,Orchard House,83,45,64.7,0
2017-05-23,Sanfoin Bench,84,42,63.4,0
2017-05-23,South Baldy Ridge,76,52,63.2,0
2017-05-23,Baldy Summit,71,50,59.6,0
2017-05-23,Indian Ridge,81,49,65.2,0
2017-05-23,Baldy Draw,78,50,63.5,0
2017-05-22,South Baldy Ridge,68,49,59.3,0
2017-05-22,Baldy Summit,64,48,56.5,0
2017-05-22,Indian Ridge,75,47,61.3,0
2017-05-22,Sanfoin Bench,77,41,60.3,0
2017-05-22,Orchard House,77,42,60.8,0
2017-05-22,Baldy Draw,71,47,60.2,0
2017-05-21,South Baldy Ridge,65,43,53.6,0
2017-05-21,Orchard House,73,41,57.3,0
2017-05-21,Sanfoin Bench,73,42,57.4,0
2017-05-21,Baldy Draw,67,42,55.4,0
